x,R
3.0880000000e+00,2.6708276442e-01
3.0890000000e+00,2.6660850038e-01
3.0900000000e+00,2.6613467886e-01
3.0910000000e+00,2.6566130056e-01
3.0920000000e+00,2.6518836616e-01
3.0930000000e+00,2.6471587636e-01
3.0940000000e+00,2.6424383183e-01
3.0950000000e+00,2.6377223326e-01
3.0960000000e+00,2.6330108131e-01
3.0970000000e+00,2.6283037667e-01
3.0980000000e+00,2.6236011999e-01
3.0990000000e+00,2.6189031195e-01
3.1000000000e+00,2.6142095320e-01
3.1010000000e+00,2.6095204440e-01
3.1020000000e+00,2.6048358622e-01
3.1030000000e+00,2.6001557929e-01
3.1040000000e+00,2.5954802427e-01
3.1050000000e+00,2.5908092180e-01
3.1060000000e+00,2.5861427252e-01
3.1070000000e+00,2.5814807708e-01
3.1080000000e+00,2.5768233610e-01
3.1090000000e+00,2.5721705022e-01
3.1100000000e+00,2.5675222006e-01
3.1110000000e+00,2.5628784625e-01
3.1120000000e+00,2.5582392941e-01
3.1130000000e+00,2.5536047016e-01
3.1140000000e+00,2.5489746911e-01
3.1150000000e+00,2.5443492687e-01
3.1160000000e+00,2.5397284405e-01
3.1170000000e+00,2.5351122125e-01
3.1180000000e+00,2.5305005908e-01
3.1190000000e+00,2.5258935812e-01
3.1200000000e+00,2.5212911899e-01
3.1210000000e+00,2.5166934225e-01
3.1220000000e+00,2.5121002851e-01
3.1230000000e+00,2.5075117835e-01
3.1240000000e+00,2.5029279235e-01
3.1250000000e+00,2.4983487108e-01
3.1260000000e+00,2.4937741512e-01
3.1270000000e+00,2.4892042503e-01
3.1280000000e+00,2.4846390140e-01
3.1290000000e+00,2.4800784477e-01
3.1300000000e+00,2.4755225571e-01
3.1310000000e+00,2.4709713478e-01
3.1320000000e+00,2.4664248253e-01
3.1330000000e+00,2.4618829951e-01
3.1340000000e+00,2.4573458626e-01
3.1350000000e+00,2.4528134334e-01
3.1360000000e+00,2.4482857128e-01
3.1370000000e+00,2.4437627062e-01
3.1380000000e+00,2.4392444190e-01
3.1390000000e+00,2.4347308563e-01
3.1400000000e+00,2.4302220236e-01
3.1410000000e+00,2.4257179260e-01
3.1420000000e+00,2.4212185687e-01
3.1430000000e+00,2.4167239570e-01
3.1440000000e+00,2.4122340959e-01
3.1450000000e+00,2.4077489906e-01
3.1460000000e+00,2.4032686461e-01
3.1470000000e+00,2.3987930675e-01
3.1480000000e+00,2.3943222597e-01
3.1490000000e+00,2.3898562278e-01
3.1500000000e+00,2.3853949767e-01
3.1510000000e+00,2.3809385113e-01
3.1520000000e+00,2.3764868364e-01
3.1530000000e+00,2.3720399569e-01
3.1540000000e+00,2.3675978777e-01
3.1550000000e+00,2.3631606035e-01
3.1560000000e+00,2.3587281390e-01
3.1570000000e+00,2.3543004889e-01
3.1580000000e+00,2.3498776580e-01
3.1590000000e+00,2.3454596508e-01
3.1600000000e+00,2.3410464720e-01
3.1610000000e+00,2.3366381262e-01
3.1620000000e+00,2.3322346179e-01
3.1630000000e+00,2.3278359516e-01
3.1640000000e+00,2.3234421318e-01
3.1650000000e+00,2.3190531630e-01
3.1660000000e+00,2.3146690495e-01
3.1670000000e+00,2.3102897958e-01
3.1680000000e+00,2.3059154062e-01
3.1690000000e+00,2.3015458850e-01
3.1700000000e+00,2.2971812365e-01
3.1710000000e+00,2.2928214650e-01
3.1720000000e+00,2.2884665747e-01
3.1730000000e+00,2.2841165698e-01
3.1740000000e+00,2.2797714544e-01
3.1750000000e+00,2.2754312327e-01
3.1760000000e+00,2.2710959087e-01
3.1770000000e+00,2.2667654865e-01
3.1780000000e+00,2.2624399702e-01
3.1790000000e+00,2.2581193638e-01
3.1800000000e+00,2.2538036712e-01
3.1810000000e+00,2.2494928963e-01
3.1820000000e+00,2.2451870430e-01
3.1830000000e+00,2.2408861153e-01
3.1840000000e+00,2.2365901169e-01
3.1850000000e+00,2.2322990517e-01
3.1860000000e+00,2.2280129235e-01
3.1870000000e+00,2.2237317359e-01
3.1880000000e+00,2.2194554927e-01
3.1890000000e+00,2.2151841976e-01
3.1900000000e+00,2.2109178542e-01
3.1910000000e+00,2.2066564661e-01
3.1920000000e+00,2.2024000370e-01
3.1930000000e+00,2.1981485703e-01
3.1940000000e+00,2.1939020696e-01
3.1950000000e+00,2.1896605385e-01
3.1960000000e+00,2.1854239802e-01
3.1970000000e+00,2.1811923984e-01
3.1980000000e+00,2.1769657963e-01
3.1990000000e+00,2.1727441773e-01
3.2000000000e+00,2.1685275448e-01
3.2010000000e+00,2.1643159021e-01
3.2020000000e+00,2.1601092524e-01
3.2030000000e+00,2.1559075990e-01
3.2040000000e+00,2.1517109451e-01
3.2050000000e+00,2.1475192939e-01
3.2060000000e+00,2.1433326484e-01
3.2070000000e+00,2.1391510119e-01
3.2080000000e+00,2.1349743875e-01
3.2090000000e+00,2.1308027781e-01
3.2100000000e+00,2.1266361868e-01
3.2110000000e+00,2.1224746166e-01
3.2120000000e+00,2.1183180704e-01
3.2130000000e+00,2.1141665513e-01
3.2140000000e+00,2.1100200620e-01
3.2150000000e+00,2.1058786054e-01
3.2160000000e+00,2.1017421845e-01
3.2170000000e+00,2.0976108020e-01
3.2180000000e+00,2.0934844606e-01
3.2190000000e+00,2.0893631632e-01
3.2200000000e+00,2.0852469124e-01
3.2210000000e+00,2.0811357110e-01
3.2220000000e+00,2.0770295616e-01
3.2230000000e+00,2.0729284667e-01
3.2240000000e+00,2.0688324291e-01
3.2250000000e+00,2.0647414513e-01
3.2260000000e+00,2.0606555358e-01
3.2270000000e+00,2.0565746852e-01
3.2280000000e+00,2.0524989018e-01
3.2290000000e+00,2.0484281882e-01
3.2300000000e+00,2.0443625468e-01
3.2310000000e+00,2.0403019799e-01
3.2320000000e+00,2.0362464899e-01
3.2330000000e+00,2.0321960792e-01
3.2340000000e+00,2.0281507500e-01
3.2350000000e+00,2.0241105046e-01
3.2360000000e+00,2.0200753452e-01
3.2370000000e+00,2.0160452741e-01
3.2380000000e+00,2.0120202935e-01
3.2390000000e+00,2.0080004054e-01
3.2400000000e+00,2.0039856120e-01
3.2410000000e+00,1.9999759153e-01
3.2420000000e+00,1.9959713176e-01
3.2430000000e+00,1.9919718207e-01
3.2440000000e+00,1.9879774267e-01
3.2450000000e+00,1.9839881376e-01
3.2460000000e+00,1.9800039553e-01
3.2470000000e+00,1.9760248816e-01
3.2480000000e+00,1.9720509186e-01
3.2490000000e+00,1.9680820681e-01
3.2500000000e+00,1.9641183318e-01
3.2510000000e+00,1.9601597116e-01
3.2520000000e+00,1.9562062093e-01
3.2530000000e+00,1.9522578266e-01
3.2540000000e+00,1.9483145652e-01
3.2550000000e+00,1.9443764268e-01
3.2560000000e+00,1.9404434130e-01
3.2570000000e+00,1.9365155256e-01
3.2580000000e+00,1.9325927660e-01
3.2590000000e+00,1.9286751358e-01
3.2600000000e+00,1.9247626367e-01
3.2610000000e+00,1.9208552700e-01
3.2620000000e+00,1.9169530373e-01
3.2630000000e+00,1.9130559401e-01
3.2640000000e+00,1.9091639797e-01
3.2650000000e+00,1.9052771576e-01
3.2660000000e+00,1.9013954751e-01
3.2670000000e+00,1.8975189337e-01
3.2680000000e+00,1.8936475345e-01
3.2690000000e+00,1.8897812789e-01
3.2700000000e+00,1.8859201682e-01
3.2710000000e+00,1.8820642035e-01
3.2720000000e+00,1.8782133861e-01
3.2730000000e+00,1.8743677172e-01
3.2740000000e+00,1.8705271979e-01
3.2750000000e+00,1.8666918293e-01
3.2760000000e+00,1.8628616125e-01
3.2770000000e+00,1.8590365486e-01
3.2780000000e+00,1.8552166387e-01
3.2790000000e+00,1.8514018837e-01
3.2800000000e+00,1.8475922846e-01
3.2810000000e+00,1.8437878423e-01
3.2820000000e+00,1.8399885579e-01
3.2830000000e+00,1.8361944322e-01
3.2840000000e+00,1.8324054660e-01
3.2850000000e+00,1.8286216603e-01
3.2860000000e+00,1.8248430158e-01
3.2870000000e+00,1.8210695334e-01
3.2880000000e+00,1.8173012137e-01
3.2890000000e+00,1.8135380576e-01
3.2900000000e+00,1.8097800658e-01
3.2910000000e+00,1.8060272389e-01
3.2920000000e+00,1.8022795776e-01
3.2930000000e+00,1.7985370825e-01
3.2940000000e+00,1.7947997543e-01
3.2950000000e+00,1.7910675935e-01
3.2960000000e+00,1.7873406006e-01
3.2970000000e+00,1.7836187763e-01
3.2980000000e+00,1.7799021209e-01
3.2990000000e+00,1.7761906350e-01
3.3000000000e+00,1.7724843190e-01
3.3010000000e+00,1.7687831733e-01
3.3020000000e+00,1.7650871984e-01
3.3030000000e+00,1.7613963946e-01
3.3040000000e+00,1.7577107622e-01
3.3050000000e+00,1.7540303016e-01
3.3060000000e+00,1.7503550130e-01
3.3070000000e+00,1.7466848967e-01
3.3080000000e+00,1.7430199529e-01
3.3090000000e+00,1.7393601820e-01
3.3100000000e+00,1.7357055839e-01
3.3110000000e+00,1.7320561590e-01
3.3120000000e+00,1.7284119074e-01
3.3130000000e+00,1.7247728290e-01
3.3140000000e+00,1.7211389242e-01
3.3150000000e+00,1.7175101928e-01
3.3160000000e+00,1.7138866350e-01
3.3170000000e+00,1.7102682507e-01
3.3180000000e+00,1.7066550399e-01
3.3190000000e+00,1.7030470026e-01
3.3200000000e+00,1.6994441388e-01
3.3210000000e+00,1.6958464482e-01
3.3220000000e+00,1.6922539309e-01
3.3230000000e+00,1.6886665866e-01
3.3240000000e+00,1.6850844153e-01
3.3250000000e+00,1.6815074166e-01
3.3260000000e+00,1.6779355905e-01
3.3270000000e+00,1.6743689366e-01
3.3280000000e+00,1.6708074547e-01
3.3290000000e+00,1.6672511444e-01
3.3300000000e+00,1.6637000056e-01
3.3310000000e+00,1.6601540378e-01
3.3320000000e+00,1.6566132407e-01
3.3330000000e+00,1.6530776139e-01
3.3340000000e+00,1.6495471569e-01
3.3350000000e+00,1.6460218694e-01
3.3360000000e+00,1.6425017509e-01
3.3370000000e+00,1.6389868009e-01
3.3380000000e+00,1.6354770189e-01
3.3390000000e+00,1.6319724043e-01
3.3400000000e+00,1.6284729566e-01
3.3410000000e+00,1.6249786752e-01
3.3420000000e+00,1.6214895596e-01
3.3430000000e+00,1.6180056090e-01
3.3440000000e+00,1.6145268229e-01
3.3450000000e+00,1.6110532005e-01
3.3460000000e+00,1.6075847412e-01
3.3470000000e+00,1.6041214442e-01
3.3480000000e+00,1.6006633088e-01
3.3490000000e+00,1.5972103343e-01
3.3500000000e+00,1.5937625197e-01
3.3510000000e+00,1.5903198644e-01
3.3520000000e+00,1.5868823674e-01
3.3530000000e+00,1.5834500280e-01
3.3540000000e+00,1.5800228452e-01
3.3550000000e+00,1.5766008180e-01
3.3560000000e+00,1.5731839457e-01
3.3570000000e+00,1.5697722272e-01
3.3580000000e+00,1.5663656616e-01
3.3590000000e+00,1.5629642478e-01
3.3600000000e+00,1.5595679848e-01
3.3610000000e+00,1.5561768716e-01
3.3620000000e+00,1.5527909072e-01
3.3630000000e+00,1.5494100903e-01
3.3640000000e+00,1.5460344200e-01
3.3650000000e+00,1.5426638951e-01
3.3660000000e+00,1.5392985144e-01
3.3670000000e+00,1.5359382767e-01
3.3680000000e+00,1.5325831808e-01
3.3690000000e+00,1.5292332256e-01
3.3700000000e+00,1.5258884097e-01
3.3710000000e+00,1.5225487320e-01
3.3720000000e+00,1.5192141910e-01
3.3730000000e+00,1.5158847855e-01
3.3740000000e+00,1.5125605142e-01
3.3750000000e+00,1.5092413757e-01
3.3760000000e+00,1.5059273687e-01
3.3770000000e+00,1.5026184916e-01
3.3780000000e+00,1.4993147432e-01
3.3790000000e+00,1.4960161219e-01
3.3800000000e+00,1.4927226264e-01
3.3810000000e+00,1.4894342550e-01
3.3820000000e+00,1.4861510064e-01
3.3830000000e+00,1.4828728789e-01
3.3840000000e+00,1.4795998711e-01
3.3850000000e+00,1.4763319813e-01
3.3860000000e+00,1.4730692080e-01
3.3870000000e+00,1.4698115496e-01
3.3880000000e+00,1.4665590044e-01
3.3890000000e+00,1.4633115708e-01
3.3900000000e+00,1.4600692470e-01
3.3910000000e+00,1.4568320315e-01
3.3920000000e+00,1.4535999224e-01
3.3930000000e+00,1.4503729181e-01
3.3940000000e+00,1.4471510168e-01
3.3950000000e+00,1.4439342166e-01
3.3960000000e+00,1.4407225159e-01
3.3970000000e+00,1.4375159128e-01
3.3980000000e+00,1.4343144054e-01
3.3990000000e+00,1.4311179919e-01
3.4000000000e+00,1.4279266705e-01
3.4010000000e+00,1.4247404391e-01
3.4020000000e+00,1.4215592959e-01
3.4030000000e+00,1.4183832390e-01
3.4040000000e+00,1.4152122664e-01
3.4050000000e+00,1.4120463761e-01
3.4060000000e+00,1.4088855660e-01
3.4070000000e+00,1.4057298343e-01
3.4080000000e+00,1.4025791788e-01
3.4090000000e+00,1.3994335976e-01
3.4100000000e+00,1.3962930884e-01
3.4110000000e+00,1.3931576492e-01
3.4120000000e+00,1.3900272780e-01
3.4130000000e+00,1.3869019724e-01
3.4140000000e+00,1.3837817305e-01
3.4150000000e+00,1.3806665501e-01
3.4160000000e+00,1.3775564288e-01
3.4170000000e+00,1.3744513646e-01
3.4180000000e+00,1.3713513551e-01
3.4190000000e+00,1.3682563982e-01
3.4200000000e+00,1.3651664915e-01
3.4210000000e+00,1.3620816328e-01
3.4220000000e+00,1.3590018198e-01
3.4230000000e+00,1.3559270501e-01
3.4240000000e+00,1.3528573214e-01
3.4250000000e+00,1.3497926313e-01
3.4260000000e+00,1.3467329774e-01
3.4270000000e+00,1.3436783574e-01
3.4280000000e+00,1.3406287688e-01
3.4290000000e+00,1.3375842092e-01
3.4300000000e+00,1.3345446761e-01
3.4310000000e+00,1.3315101670e-01
3.4320000000e+00,1.3284806795e-01
3.4330000000e+00,1.3254562110e-01
3.4340000000e+00,1.3224367591e-01
3.4350000000e+00,1.3194223210e-01
3.4360000000e+00,1.3164128944e-01
3.4370000000e+00,1.3134084766e-01
3.4380000000e+00,1.3104090650e-01
3.4390000000e+00,1.3074146570e-01
3.4400000000e+00,1.3044252500e-01
3.4410000000e+00,1.3014408412e-01
3.4420000000e+00,1.2984614281e-01
3.4430000000e+00,1.2954870079e-01
3.4440000000e+00,1.2925175780e-01
3.4450000000e+00,1.2895531355e-01
3.4460000000e+00,1.2865936779e-01
3.4470000000e+00,1.2836392022e-01
3.4480000000e+00,1.2806897057e-01
3.4490000000e+00,1.2777451857e-01
3.4500000000e+00,1.2748056393e-01
3.4510000000e+00,1.2718710637e-01
3.4520000000e+00,1.2689414561e-01
3.4530000000e+00,1.2660168135e-01
3.4540000000e+00,1.2630971332e-01
3.4550000000e+00,1.2601824122e-01
3.4560000000e+00,1.2572726476e-01
3.4570000000e+00,1.2543678365e-01
3.4580000000e+00,1.2514679759e-01
3.4590000000e+00,1.2485730629e-01
3.4600000000e+00,1.2456830945e-01
3.4610000000e+00,1.2427980676e-01
3.4620000000e+00,1.2399179794e-01
3.4630000000e+00,1.2370428268e-01
3.4640000000e+00,1.2341726067e-01
3.4650000000e+00,1.2313073160e-01
3.4660000000e+00,1.2284469517e-01
3.4670000000e+00,1.2255915108e-01
3.4680000000e+00,1.2227409900e-01
3.4690000000e+00,1.2198953863e-01
3.4700000000e+00,1.2170546965e-01
3.4710000000e+00,1.2142189175e-01
3.4720000000e+00,1.2113880461e-01
3.4730000000e+00,1.2085620792e-01
3.4740000000e+00,1.2057410135e-01
3.4750000000e+00,1.2029248457e-01
3.4760000000e+00,1.2001135728e-01
3.4770000000e+00,1.1973071914e-01
3.4780000000e+00,1.1945056982e-01
3.4790000000e+00,1.1917090900e-01
3.4800000000e+00,1.1889173636e-01
3.4810000000e+00,1.1861305155e-01
3.4820000000e+00,1.1833485425e-01
3.4830000000e+00,1.1805714412e-01
3.4840000000e+00,1.1777992082e-01
3.4850000000e+00,1.1750318403e-01
3.4860000000e+00,1.1722693340e-01
3.4870000000e+00,1.1695116859e-01
3.4880000000e+00,1.1667588927e-01
3.4890000000e+00,1.1640109508e-01
3.4900000000e+00,1.1612678569e-01
3.4910000000e+00,1.1585296074e-01
3.4920000000e+00,1.1557961990e-01
3.4930000000e+00,1.1530676281e-01
3.4940000000e+00,1.1503438913e-01
3.4950000000e+00,1.1476249850e-01
3.4960000000e+00,1.1449109056e-01
3.4970000000e+00,1.1422016497e-01
3.4980000000e+00,1.1394972138e-01
3.4990000000e+00,1.1367975941e-01
3.5000000000e+00,1.1341027872e-01
3.5010000000e+00,1.1314127894e-01
3.5020000000e+00,1.1287275972e-01
3.5030000000e+00,1.1260472069e-01
3.5040000000e+00,1.1233716148e-01
3.5050000000e+00,1.1207008174e-01
3.5060000000e+00,1.1180348109e-01
3.5070000000e+00,1.1153735917e-01
3.5080000000e+00,1.1127171561e-01
3.5090000000e+00,1.1100655004e-01
3.5100000000e+00,1.1074186208e-01
3.5110000000e+00,1.1047765136e-01
3.5120000000e+00,1.1021391751e-01
3.5130000000e+00,1.0995066016e-01
3.5140000000e+00,1.0968787891e-01
3.5150000000e+00,1.0942557341e-01
3.5160000000e+00,1.0916374326e-01
3.5170000000e+00,1.0890238808e-01
3.5180000000e+00,1.0864150750e-01
3.5190000000e+00,1.0838110113e-01
3.5200000000e+00,1.0812116857e-01
3.5210000000e+00,1.0786170946e-01
3.5220000000e+00,1.0760272340e-01
3.5230000000e+00,1.0734421000e-01
3.5240000000e+00,1.0708616887e-01
3.5250000000e+00,1.0682859962e-01
3.5260000000e+00,1.0657150186e-01
3.5270000000e+00,1.0631487519e-01
3.5280000000e+00,1.0605871922e-01
3.5290000000e+00,1.0580303355e-01
3.5300000000e+00,1.0554781779e-01
3.5310000000e+00,1.0529307154e-01
3.5320000000e+00,1.0503879439e-01
3.5330000000e+00,1.0478498595e-01
3.5340000000e+00,1.0453164581e-01
3.5350000000e+00,1.0427877358e-01
3.5360000000e+00,1.0402636884e-01
3.5370000000e+00,1.0377443118e-01
3.5380000000e+00,1.0352296022e-01
3.5390000000e+00,1.0327195553e-01
3.5400000000e+00,1.0302141670e-01
3.5410000000e+00,1.0277134333e-01
3.5420000000e+00,1.0252173501e-01
3.5430000000e+00,1.0227259131e-01
3.5440000000e+00,1.0202391184e-01
3.5450000000e+00,1.0177569616e-01
3.5460000000e+00,1.0152794388e-01
3.5470000000e+00,1.0128065456e-01
3.5480000000e+00,1.0103382780e-01
3.5490000000e+00,1.0078746317e-01
3.5500000000e+00,1.0054156025e-01
3.5510000000e+00,1.0029611862e-01
3.5520000000e+00,1.0005113786e-01
3.5530000000e+00,9.9806617542e-02
3.5540000000e+00,9.9562557245e-02
3.5550000000e+00,9.9318956541e-02
3.5560000000e+00,9.9075815005e-02
3.5570000000e+00,9.8833132207e-02
3.5580000000e+00,9.8590907719e-02
3.5590000000e+00,9.8349141111e-02
3.5600000000e+00,9.8107831952e-02
3.5610000000e+00,9.7866979810e-02
3.5620000000e+00,9.7626584251e-02
3.5630000000e+00,9.7386644842e-02
3.5640000000e+00,9.7147161146e-02
3.5650000000e+00,9.6908132729e-02
3.5660000000e+00,9.6669559153e-02
3.5670000000e+00,9.6431439980e-02
3.5680000000e+00,9.6193774770e-02
3.5690000000e+00,9.5956563084e-02
3.5700000000e+00,9.5719804480e-02
3.5710000000e+00,9.5483498516e-02
3.5720000000e+00,9.5247644749e-02
3.5730000000e+00,9.5012242735e-02
3.5740000000e+00,9.4777292029e-02
3.5750000000e+00,9.4542792186e-02
3.5760000000e+00,9.4308742757e-02
3.5770000000e+00,9.4075143296e-02
3.5780000000e+00,9.3841993353e-02
3.5790000000e+00,9.3609292479e-02
3.5800000000e+00,9.3377040223e-02
3.5810000000e+00,9.3145236134e-02
3.5820000000e+00,9.2913879758e-02
3.5830000000e+00,9.2682970644e-02
3.5840000000e+00,9.2452508335e-02
3.5850000000e+00,9.2222492378e-02
3.5860000000e+00,9.1992922316e-02
3.5870000000e+00,9.1763797692e-02
3.5880000000e+00,9.1535118048e-02
3.5890000000e+00,9.1306882926e-02
3.5900000000e+00,9.1079091866e-02
3.5910000000e+00,9.0851744407e-02
3.5920000000e+00,9.0624840088e-02
3.5930000000e+00,9.0398378447e-02
3.5940000000e+00,9.0172359021e-02
3.5950000000e+00,8.9946781346e-02
3.5960000000e+00,8.9721644958e-02
3.5970000000e+00,8.9496949390e-02
3.5980000000e+00,8.9272694176e-02
3.5990000000e+00,8.9048878850e-02
3.6000000000e+00,8.8825502942e-02
3.6010000000e+00,8.8602565985e-02
3.6020000000e+00,8.8380067509e-02
3.6030000000e+00,8.8158007043e-02
3.6040000000e+00,8.7936384116e-02
3.6050000000e+00,8.7715198256e-02
3.6060000000e+00,8.7494448990e-02
3.6070000000e+00,8.7274135845e-02
3.6080000000e+00,8.7054258346e-02
3.6090000000e+00,8.6834816019e-02
3.6100000000e+00,8.6615808386e-02
3.6110000000e+00,8.6397234972e-02
3.6120000000e+00,8.6179095300e-02
3.6130000000e+00,8.5961388890e-02
3.6140000000e+00,8.5744115265e-02
3.6150000000e+00,8.5527273945e-02
3.6160000000e+00,8.5310864448e-02
3.6170000000e+00,8.5094886295e-02
3.6180000000e+00,8.4879339003e-02
3.6190000000e+00,8.4664222090e-02
3.6200000000e+00,8.4449535072e-02
3.6210000000e+00,8.4235277466e-02
3.6220000000e+00,8.4021448788e-02
3.6230000000e+00,8.3808048550e-02
3.6240000000e+00,8.3595076269e-02
3.6250000000e+00,8.3382531457e-02
3.6260000000e+00,8.3170413626e-02
3.6270000000e+00,8.2958722288e-02
3.6280000000e+00,8.2747456956e-02
3.6290000000e+00,8.2536617139e-02
3.6300000000e+00,8.2326202347e-02
3.6310000000e+00,8.2116212090e-02
3.6320000000e+00,8.1906645876e-02
3.6330000000e+00,8.1697503214e-02
3.6340000000e+00,8.1488783610e-02
3.6350000000e+00,8.1280486572e-02
3.6360000000e+00,8.1072611605e-02
3.6370000000e+00,8.0865158215e-02
3.6380000000e+00,8.0658125907e-02
3.6390000000e+00,8.0451514184e-02
3.6400000000e+00,8.0245322552e-02
3.6410000000e+00,8.0039550512e-02
3.6420000000e+00,7.9834197568e-02
3.6430000000e+00,7.9629263220e-02
3.6440000000e+00,7.9424746971e-02
3.6450000000e+00,7.9220648321e-02
3.6460000000e+00,7.9016966769e-02
3.6470000000e+00,7.8813701816e-02
3.6480000000e+00,7.8610852961e-02
3.6490000000e+00,7.8408419701e-02
3.6500000000e+00,7.8206401535e-02
3.6510000000e+00,7.8004797960e-02
3.6520000000e+00,7.7803608472e-02
3.6530000000e+00,7.7602832568e-02
3.6540000000e+00,7.7402469744e-02
3.6550000000e+00,7.7202519494e-02
3.6560000000e+00,7.7002981313e-02
3.6570000000e+00,7.6803854695e-02
3.6580000000e+00,7.6605139134e-02
3.6590000000e+00,7.6406834123e-02
3.6600000000e+00,7.6208939153e-02
3.6610000000e+00,7.6011453718e-02
3.6620000000e+00,7.5814377308e-02
3.6630000000e+00,7.5617709414e-02
3.6640000000e+00,7.5421449528e-02
3.6650000000e+00,7.5225597139e-02
3.6660000000e+00,7.5030151736e-02
3.6670000000e+00,7.4835112809e-02
3.6680000000e+00,7.4640479846e-02
3.6690000000e+00,7.4446252335e-02
3.6700000000e+00,7.4252429764e-02
3.6710000000e+00,7.4059011620e-02
3.6720000000e+00,7.3865997390e-02
3.6730000000e+00,7.3673386561e-02
3.6740000000e+00,7.3481178617e-02
3.6750000000e+00,7.3289373044e-02
3.6760000000e+00,7.3097969328e-02
3.6770000000e+00,7.2906966952e-02
3.6780000000e+00,7.2716365401e-02
3.6790000000e+00,7.2526164159e-02
3.6800000000e+00,7.2336362709e-02
3.6810000000e+00,7.2146960533e-02
3.6820000000e+00,7.1957957115e-02
3.6830000000e+00,7.1769351935e-02
3.6840000000e+00,7.1581144477e-02
3.6850000000e+00,7.1393334220e-02
3.6860000000e+00,7.1205920646e-02
3.6870000000e+00,7.1018903236e-02
3.6880000000e+00,7.0832281469e-02
3.6890000000e+00,7.0646054825e-02
3.6900000000e+00,7.0460222783e-02
3.6910000000e+00,7.0274784823e-02
3.6920000000e+00,7.0089740422e-02
3.6930000000e+00,6.9905089060e-02
3.6940000000e+00,6.9720830215e-02
3.6950000000e+00,6.9536963362e-02
3.6960000000e+00,6.9353487981e-02
3.6970000000e+00,6.9170403547e-02
3.6980000000e+00,6.8987709538e-02
3.6990000000e+00,6.8805405428e-02
3.7000000000e+00,6.8623490696e-02
3.7010000000e+00,6.8441964814e-02
3.7020000000e+00,6.8260827260e-02
3.7030000000e+00,6.8080077508e-02
3.7040000000e+00,6.7899715032e-02
3.7050000000e+00,6.7719739307e-02
3.7060000000e+00,6.7540149806e-02
3.7070000000e+00,6.7360946004e-02
3.7080000000e+00,6.7182127374e-02
3.7090000000e+00,6.7003693389e-02
3.7100000000e+00,6.6825643521e-02
3.7110000000e+00,6.6647977243e-02
3.7120000000e+00,6.6470694028e-02
3.7130000000e+00,6.6293793347e-02
3.7140000000e+00,6.6117274672e-02
3.7150000000e+00,6.5941137475e-02
3.7160000000e+00,6.5765381227e-02
3.7170000000e+00,6.5590005398e-02
3.7180000000e+00,6.5415009460e-02
3.7190000000e+00,6.5240392882e-02
3.7200000000e+00,6.5066155136e-02
3.7210000000e+00,6.4892295690e-02
3.7220000000e+00,6.4718814015e-02
3.7230000000e+00,6.4545709580e-02
3.7240000000e+00,6.4372981854e-02
3.7250000000e+00,6.4200630307e-02
3.7260000000e+00,6.4028654407e-02
3.7270000000e+00,6.3857053623e-02
3.7280000000e+00,6.3685827423e-02
3.7290000000e+00,6.3514975275e-02
3.7300000000e+00,6.3344496648e-02
3.7310000000e+00,6.3174391009e-02
3.7320000000e+00,6.3004657826e-02
3.7330000000e+00,6.2835296565e-02
3.7340000000e+00,6.2666306695e-02
3.7350000000e+00,6.2497687683e-02
3.7360000000e+00,6.2329438994e-02
3.7370000000e+00,6.2161560097e-02
3.7380000000e+00,6.1994050457e-02
3.7390000000e+00,6.1826909540e-02
3.7400000000e+00,6.1660136814e-02
3.7410000000e+00,6.1493731743e-02
3.7420000000e+00,6.1327693794e-02
3.7430000000e+00,6.1162022433e-02
3.7440000000e+00,6.0996717124e-02
3.7450000000e+00,6.0831777334e-02
3.7460000000e+00,6.0667202528e-02
3.7470000000e+00,6.0502992170e-02
3.7480000000e+00,6.0339145727e-02
3.7490000000e+00,6.0175662662e-02
3.7500000000e+00,6.0012542441e-02
3.7510000000e+00,5.9849784528e-02
3.7520000000e+00,5.9687388387e-02
3.7530000000e+00,5.9525353484e-02
3.7540000000e+00,5.9363679281e-02
3.7550000000e+00,5.9202365245e-02
3.7560000000e+00,5.9041410838e-02
3.7570000000e+00,5.8880815525e-02
3.7580000000e+00,5.8720578769e-02
3.7590000000e+00,5.8560700035e-02
3.7600000000e+00,5.8401178785e-02
3.7610000000e+00,5.8242014485e-02
3.7620000000e+00,5.8083206596e-02
3.7630000000e+00,5.7924754584e-02
3.7640000000e+00,5.7766657910e-02
3.7650000000e+00,5.7608916039e-02
3.7660000000e+00,5.7451528434e-02
3.7670000000e+00,5.7294494558e-02
3.7680000000e+00,5.7137813874e-02
3.7690000000e+00,5.6981485845e-02
3.7700000000e+00,5.6825509934e-02
3.7710000000e+00,5.6669885605e-02
3.7720000000e+00,5.6514612320e-02
3.7730000000e+00,5.6359689542e-02
3.7740000000e+00,5.6205116734e-02
3.7750000000e+00,5.6050893359e-02
3.7760000000e+00,5.5897018880e-02
3.7770000000e+00,5.5743492759e-02
3.7780000000e+00,5.5590314460e-02
3.7790000000e+00,5.5437483445e-02
3.7800000000e+00,5.5284999176e-02
3.7810000000e+00,5.5132861118e-02
3.7820000000e+00,5.4981068731e-02
3.7830000000e+00,5.4829621479e-02
3.7840000000e+00,5.4678518825e-02
3.7850000000e+00,5.4527760232e-02
3.7860000000e+00,5.4377345161e-02
